企业名称,销售区域,产品名称,销售数量,原价,销售价格,销售额,净利率,销售日期
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,53,200,360.0,19080.0,0.44,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,76,400,920.0,69920.0,0.57,2024-01-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,136,350,735.0,99960.0,0.52,2024-07-31
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,81,150,225.0,18225.0,0.33,2024-06-14
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,56,150,225.0,12600.0,0.33,2024-02-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,91,250,500.0,45500.0,0.5,2024-02-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,45,200,360.0,16200.0,0.44,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,79,200,360.0,28440.0,0.44,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,132,350,735.0,97020.0,0.52,2024-05-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,157,200,360.0,56520.0,0.44,2024-05-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,116,200,360.0,41760.0,0.44,2024-07-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,36,400,920.0,33120.0,0.57,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,12,200,360.0,4320.0,0.44,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,38,250,500.0,19000.0,0.5,2024-06-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,192,150,225.0,43200.0,0.33,2024-08-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,25,300,570.0,14250.0,0.47,2024-06-26
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,169,250,500.0,84500.0,0.5,2024-11-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,163,450,1125.0,183375.0,0.6,2024-01-23
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,44,350,735.0,32340.0,0.52,2024-10-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,54,450,1125.0,60750.0,0.6,2024-01-26
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,50,450,1125.0,56250.0,0.6,2024-08-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,94,450,1125.0,105750.0,0.6,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,15,300,570.0,8550.0,0.47,2024-06-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,116,300,570.0,66120.0,0.47,2024-10-28
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,21,450,1125.0,23625.0,0.6,2024-07-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,20,200,360.0,7200.0,0.44,2024-10-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,12,400,920.0,11040.0,0.57,2024-03-14
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,59,300,570.0,33630.0,0.47,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,27,450,1125.0,30375.0,0.6,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,40,450,1125.0,45000.0,0.6,2024-04-12
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,161,400,920.0,148120.0,0.57,2024-08-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,136,400,920.0,125120.0,0.57,2024-03-02
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,100,300,570.0,57000.0,0.47,2024-01-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,123,250,500.0,61500.0,0.5,2024-06-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,167,250,500.0,83500.0,0.5,2024-05-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,32,400,920.0,29440.0,0.57,2024-02-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,61,400,920.0,56120.0,0.57,2024-11-16
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,124,450,1125.0,139500.0,0.6,2024-11-16
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,109,450,1125.0,122625.0,0.6,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,111,400,920.0,102120.0,0.57,2024-07-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,168,450,1125.0,189000.0,0.6,2024-09-20
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,140,150,225.0,31500.0,0.33,2024-01-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,53,450,1125.0,59625.0,0.6,2024-10-13
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,56,450,1125.0,63000.0,0.6,2024-09-19
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,104,250,500.0,52000.0,0.5,2024-05-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,117,150,225.0,26325.0,0.33,2024-10-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,153,250,500.0,76500.0,0.5,2024-01-23
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,192,200,360.0,69120.0,0.44,2024-09-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,177,450,1125.0,199125.0,0.6,2024-11-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,33,400,920.0,30360.0,0.57,2024-07-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,29,400,920.0,26680.0,0.57,2024-06-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,53,400,920.0,48760.0,0.57,2024-06-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,168,450,1125.0,189000.0,0.6,2024-01-17
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,59,350,735.0,43365.0,0.52,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,146,400,920.0,134320.0,0.57,2024-05-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,86,450,1125.0,96750.0,0.6,2024-11-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,164,200,360.0,59040.0,0.44,2024-11-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,160,300,570.0,91200.0,0.47,2024-10-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,162,350,735.0,119070.0,0.52,2024-03-12
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,65,300,570.0,37050.0,0.47,2024-01-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,70,400,920.0,64400.0,0.57,2024-10-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,45,300,570.0,25650.0,0.47,2024-05-03
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,79,300,570.0,45030.0,0.47,2024-11-24
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,199,450,1125.0,223875.0,0.6,2024-05-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,66,200,360.0,23760.0,0.44,2024-01-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,195,150,225.0,43875.0,0.33,2024-05-03
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,27,250,500.0,13500.0,0.5,2024-03-07
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,83,300,570.0,47310.0,0.47,2024-10-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,94,200,360.0,33840.0,0.44,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,179,300,570.0,102030.0,0.47,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,142,300,570.0,80940.0,0.47,2024-01-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,13,300,570.0,7410.0,0.47,2024-11-27
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,138,400,920.0,126960.0,0.57,2024-08-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,30,400,920.0,27600.0,0.57,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,28,200,360.0,10080.0,0.44,2024-02-21
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,85,250,500.0,42500.0,0.5,2024-11-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,57,300,570.0,32490.0,0.47,2024-11-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,96,250,500.0,48000.0,0.5,2024-05-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,155,250,500.0,77500.0,0.5,2024-03-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,180,300,570.0,102600.0,0.47,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,176,450,1125.0,198000.0,0.6,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,98,150,225.0,22050.0,0.33,2024-01-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,195,150,225.0,43875.0,0.33,2024-12-17
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,138,300,570.0,78660.0,0.47,2024-08-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,185,400,920.0,170200.0,0.57,2024-05-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,189,300,570.0,107730.0,0.47,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,18,150,225.0,4050.0,0.33,2024-09-23
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,160,450,1125.0,180000.0,0.6,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,182,250,500.0,91000.0,0.5,2024-06-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,126,450,1125.0,141750.0,0.6,2024-03-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,89,350,735.0,65415.0,0.52,2024-03-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,112,400,920.0,103040.0,0.57,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,60,450,1125.0,67500.0,0.6,2024-01-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,63,300,570.0,35910.0,0.47,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,23,300,570.0,13110.0,0.47,2024-06-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,73,150,225.0,16425.0,0.33,2024-01-12
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,10,250,500.0,5000.0,0.5,2024-05-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,40,300,570.0,22800.0,0.47,2024-03-21
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,171,150,225.0,38475.0,0.33,2024-03-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,40,350,735.0,29400.0,0.52,2024-04-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,188,300,570.0,107160.0,0.47,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,93,250,500.0,46500.0,0.5,2024-07-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,131,300,570.0,74670.0,0.47,2024-11-04
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,80,250,500.0,40000.0,0.5,2024-03-26
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,98,250,500.0,49000.0,0.5,2024-10-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,71,300,570.0,40470.0,0.47,2024-12-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,146,200,360.0,52560.0,0.44,2024-09-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,11,200,360.0,3960.0,0.44,2024-12-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,94,300,570.0,53580.0,0.47,2024-02-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,197,200,360.0,70920.0,0.44,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,142,300,570.0,80940.0,0.47,2024-07-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,142,150,225.0,31950.0,0.33,2024-04-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,11,400,920.0,10120.0,0.57,2024-03-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,23,450,1125.0,25875.0,0.6,2024-01-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,77,250,500.0,38500.0,0.5,2024-08-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,75,200,360.0,27000.0,0.44,2024-02-24
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,61,450,1125.0,68625.0,0.6,2024-05-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,42,250,500.0,21000.0,0.5,2024-04-05
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,153,150,225.0,34425.0,0.33,2024-10-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,152,250,500.0,76000.0,0.5,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,58,200,360.0,20880.0,0.44,2024-03-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,200,300,570.0,114000.0,0.47,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,80,250,500.0,40000.0,0.5,2024-01-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,10,150,225.0,2250.0,0.33,2024-08-24
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,111,200,360.0,39960.0,0.44,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,17,300,570.0,9690.0,0.47,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,32,300,570.0,18240.0,0.47,2024-11-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,54,150,225.0,12150.0,0.33,2024-06-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,24,300,570.0,13680.0,0.47,2024-05-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,49,300,570.0,27930.0,0.47,2024-12-29
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,98,350,735.0,72030.0,0.52,2024-04-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,36,300,570.0,20520.0,0.47,2024-10-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-06-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,76,200,360.0,27360.0,0.44,2024-03-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,73,200,360.0,26280.0,0.44,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,114,300,570.0,64980.0,0.47,2024-05-21
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,169,150,225.0,38025.0,0.33,2024-08-17
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,133,200,360.0,47880.0,0.44,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,41,350,735.0,30135.0,0.52,2024-06-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,103,150,225.0,23175.0,0.33,2024-06-11
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,161,250,500.0,80500.0,0.5,2024-05-21
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,48,450,1125.0,54000.0,0.6,2024-09-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,67,250,500.0,33500.0,0.5,2024-04-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,61,350,735.0,44835.0,0.52,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,66,200,360.0,23760.0,0.44,2024-02-10
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,137,250,500.0,68500.0,0.5,2024-09-24
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,50,200,360.0,18000.0,0.44,2024-04-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,163,350,735.0,119805.0,0.52,2024-06-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,136,400,920.0,125120.0,0.57,2024-12-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,82,300,570.0,46740.0,0.47,2024-12-31
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,81,400,920.0,74520.0,0.57,2024-06-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,192,450,1125.0,216000.0,0.6,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,69,250,500.0,34500.0,0.5,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,83,250,500.0,41500.0,0.5,2024-09-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,138,200,360.0,49680.0,0.44,2024-10-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,131,400,920.0,120520.0,0.57,2024-04-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,127,350,735.0,93345.0,0.52,2024-08-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,187,150,225.0,42075.0,0.33,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,49,400,920.0,45080.0,0.57,2024-03-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,45,400,920.0,41400.0,0.57,2024-12-23
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,162,150,225.0,36450.0,0.33,2024-02-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,163,400,920.0,149960.0,0.57,2024-02-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,49,350,735.0,36015.0,0.52,2024-04-12
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,31,250,500.0,15500.0,0.5,2024-12-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,110,300,570.0,62700.0,0.47,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,193,400,920.0,177560.0,0.57,2024-05-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,10,450,1125.0,11250.0,0.6,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,67,400,920.0,61640.0,0.57,2024-10-06
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,183,350,735.0,134505.0,0.52,2024-12-14
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,17,300,570.0,9690.0,0.47,2024-04-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,198,250,500.0,99000.0,0.5,2024-03-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,29,150,225.0,6525.0,0.33,2024-03-09
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,146,250,500.0,73000.0,0.5,2024-05-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,141,400,920.0,129720.0,0.57,2024-09-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,165,150,225.0,37125.0,0.33,2024-03-02
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,192,300,570.0,109440.0,0.47,2024-05-08
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,30,150,225.0,6750.0,0.33,2024-10-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,106,450,1125.0,119250.0,0.6,2024-12-01
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,145,350,735.0,106575.0,0.52,2024-06-24
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,149,300,570.0,84930.0,0.47,2024-08-07
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,56,200,360.0,20160.0,0.44,2024-12-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,23,200,360.0,8280.0,0.44,2024-08-17
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,134,350,735.0,98490.0,0.52,2024-12-26
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,189,400,920.0,173880.0,0.57,2024-09-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,113,450,1125.0,127125.0,0.6,2024-06-30
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,41,450,1125.0,46125.0,0.6,2024-07-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,33,300,570.0,18810.0,0.47,2024-06-29
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,102,350,735.0,74970.0,0.52,2024-02-21
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,171,450,1125.0,192375.0,0.6,2024-03-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,179,400,920.0,164680.0,0.57,2024-03-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,79,200,360.0,28440.0,0.44,2024-01-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,74,250,500.0,37000.0,0.5,2024-09-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,78,350,735.0,57330.0,0.52,2024-06-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,165,150,225.0,37125.0,0.33,2024-08-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,51,200,360.0,18360.0,0.44,2024-04-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,199,200,360.0,71640.0,0.44,2024-09-24
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,77,350,735.0,56595.0,0.52,2024-03-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,162,400,920.0,149040.0,0.57,2024-01-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,49,300,570.0,27930.0,0.47,2024-09-21
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,38,150,225.0,8550.0,0.33,2024-07-13
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,20,450,1125.0,22500.0,0.6,2024-06-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,29,250,500.0,14500.0,0.5,2024-10-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,40,350,735.0,29400.0,0.52,2024-10-03
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,21,350,735.0,15435.0,0.52,2024-01-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,66,450,1125.0,74250.0,0.6,2024-02-04
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,191,200,360.0,68760.0,0.44,2024-03-31
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,72,450,1125.0,81000.0,0.6,2024-03-20
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,63,350,735.0,46305.0,0.52,2024-09-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,123,400,920.0,113160.0,0.57,2024-06-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,53,200,360.0,19080.0,0.44,2024-04-16
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,176,450,1125.0,198000.0,0.6,2024-03-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,183,400,920.0,168360.0,0.57,2024-06-19
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,164,400,920.0,150880.0,0.57,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,29,150,225.0,6525.0,0.33,2024-10-23
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,96,150,225.0,21600.0,0.33,2024-09-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,83,400,920.0,76360.0,0.57,2024-02-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,100,300,570.0,57000.0,0.47,2024-12-15
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,69,150,225.0,15525.0,0.33,2024-03-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,127,300,570.0,72390.0,0.47,2024-07-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,107,300,570.0,60990.0,0.47,2024-01-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,118,300,570.0,67260.0,0.47,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,146,200,360.0,52560.0,0.44,2024-02-15
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,11,150,225.0,2475.0,0.33,2024-05-11
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,136,150,225.0,30600.0,0.33,2024-10-07
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,53,400,920.0,48760.0,0.57,2024-06-08
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,176,350,735.0,129360.0,0.52,2024-05-19
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,61,350,735.0,44835.0,0.52,2024-08-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,152,300,570.0,86640.0,0.47,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,187,150,225.0,42075.0,0.33,2024-11-06
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,56,400,920.0,51520.0,0.57,2024-05-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,174,450,1125.0,195750.0,0.6,2024-03-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,78,300,570.0,44460.0,0.47,2024-01-25
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,23,150,225.0,5175.0,0.33,2024-01-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,158,150,225.0,35550.0,0.33,2024-04-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,187,200,360.0,67320.0,0.44,2024-01-08
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,131,350,735.0,96285.0,0.52,2024-03-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,182,200,360.0,65520.0,0.44,2024-12-31
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,171,300,570.0,97470.0,0.47,2024-03-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,22,200,360.0,7920.0,0.44,2024-04-03
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,87,150,225.0,19575.0,0.33,2024-09-23
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,169,200,360.0,60840.0,0.44,2024-02-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,69,350,735.0,50715.0,0.52,2024-05-27
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,150,300,570.0,85500.0,0.47,2024-01-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,200,400,920.0,184000.0,0.57,2024-02-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,127,350,735.0,93345.0,0.52,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,198,250,500.0,99000.0,0.5,2024-09-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,145,450,1125.0,163125.0,0.6,2024-08-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,117,150,225.0,26325.0,0.33,2024-11-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,34,200,360.0,12240.0,0.44,2024-07-01
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,81,250,500.0,40500.0,0.5,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,48,250,500.0,24000.0,0.5,2024-10-03
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,24,450,1125.0,27000.0,0.6,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,48,450,1125.0,54000.0,0.6,2024-06-06
